scope	ko_path	en_target_paths	attachment_label	extension	ko_url	en_url	status	action	risk	notes
technical	DOCK/Home/54. Altibase Spring 연동 가이드__7340945.md	arch/Home/Spring Integration Guide for Altibase__14058410.md; arch/Home/Spring Integration Guide for Altibase/1. What is Spring__14058412.md; arch/Home/Spring Integration Guide for Altibase/2. Setting before Developing Spring__14058420.md; arch/Home/Spring Integration Guide for Altibase/3. Setting up JDBC Driver__14058424.md; arch/Home/Spring Integration Guide for Altibase/4. Configuring DataSource__14058429.md; arch/Home/Spring Integration Guide for Altibase/5. Additional Connection__14058433.md; arch/Home/Spring Integration Guide for Altibase/6. Transaction Manager__14058437.md; arch/Home/Spring Integration Guide for Altibase/7. Considerations_Notes for Spring Integration__14058445.md; arch/Home/Spring Integration Guide for Altibase/8. Appendix - HelloSpring__14058449.md	ALTIBASE_Spring_연동가이드_2.5.pdf	.pdf	https://docs.altibase.com/download/attachments/7340945/ALTIBASE_Spring_%EC%97%B0%EB%8F%99%EA%B0%80%EC%9D%B4%EB%93%9C_2.5.pdf?version=1&modificationDate=1417598735000&api=v2	https://docs.altibase.com/download/attachments/7340945/ALTIBASE_Spring_%EC%97%B0%EB%8F%99%EA%B0%80%EC%9D%B4%EB%93%9C_2.5.pdf?version=1&modificationDate=1417598735000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D054-U004).
technical	DOCK/Home/55. Altibase iBATIS 연동가이드__7340053.md	arch/Home/iBatis Integration Guide for Altibase__14058303.md; arch/Home/iBatis Integration Guide for Altibase/1. iBatis Overview__14058305.md; arch/Home/iBatis Integration Guide for Altibase/2. Sample Preparation using iBATIS__14058307.md; arch/Home/iBatis Integration Guide for Altibase/3. Altibase Integration__14058309.md; arch/Home/iBatis Integration Guide for Altibase/4. iBATIS, Spring, Altibase Integration__14058311.md; arch/Home/iBatis Integration Guide for Altibase/5. Spring Integration Guide for Altibase__14058315.md; arch/Home/iBatis Integration Guide for Altibase/Appendix__14058317.md	ALTIBASE_iBATIS_연동가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/7340053/ALTIBASE_iBATIS_%EC%97%B0%EB%8F%99%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1417566939000&api=v2	https://docs.altibase.com/download/attachments/7340053/ALTIBASE_iBATIS_%EC%97%B0%EB%8F%99%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1417566939000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D055-U007).
technical	DOCK/Home/56. JAVA 개발 가이드__14057500.md	arch/Home/JAVA Developer's Guide__16875544.md	JAVA_개발가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/14057500/JAVA_%EA%B0%9C%EB%B0%9C%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698304337000&api=v2	https://docs.altibase.com/download/attachments/14057500/JAVA_%EA%B0%9C%EB%B0%9C%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698304337000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D056-U002).
technical	DOCK/Home/57. Altibase 운영을 위한 Linux 설정 가이드__13436485.md	arch/Home/Linux Setup Guide for Altibase__22643022.md	Altibase_운영을_위한_Linux_설정_가이드_2019.pdf	.pdf	https://docs.altibase.com/download/attachments/13436485/Altibase_%EC%9A%B4%EC%98%81%EC%9D%84_%EC%9C%84%ED%95%9C_Linux_%EC%84%A4%EC%A0%95_%EA%B0%80%EC%9D%B4%EB%93%9C_2019.pdf?version=1&modificationDate=1584944731000&api=v2	https://docs.altibase.com/download/attachments/13436485/Altibase_%EC%9A%B4%EC%98%81%EC%9D%84_%EC%9C%84%ED%95%9C_Linux_%EC%84%A4%EC%A0%95_%EA%B0%80%EC%9D%B4%EB%93%9C_2019.pdf?version=1&modificationDate=1584944731000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D057-U043).
technical	DOCK/Home/57. Altibase 운영을 위한 Linux 설정 가이드__13436485.md	arch/Home/Linux Setup Guide for Altibase__22643022.md	ALTIBASE_운영을_위한_Linux_설정_가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/13436485/ALTIBASE_%EC%9A%B4%EC%98%81%EC%9D%84_%EC%9C%84%ED%95%9C_Linux_%EC%84%A4%EC%A0%95_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698366100000&api=v2	https://docs.altibase.com/download/attachments/13436485/ALTIBASE_%EC%9A%B4%EC%98%81%EC%9D%84_%EC%9C%84%ED%95%9C_Linux_%EC%84%A4%EC%A0%95_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698366100000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D057-U044).
technical	DOCK/Home/58. Altibase Hibernate 연동가이드__14057878.md	arch/Home/Hibernate Integration Guide for Altibase__14058388.md	ALTIBASE_Hibernate_연동가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/14057878/ALTIBASE_Hibernate_%EC%97%B0%EB%8F%99%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698369532000&api=v2	https://docs.altibase.com/download/attachments/14057878/ALTIBASE_Hibernate_%EC%97%B0%EB%8F%99%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698369532000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D058-U017).
technical	DOCK/Home/59. Altibase 모니터링 쿼리 가이드__10060431.md	arch/Home/Altibase Monitoring Queries Guide__14058229.md; arch/Home/Altibase Monitoring Queries Guide/1. Altibase Server Monitoring Overview__14058232.md; arch/Home/Altibase Monitoring Queries Guide/2. Altibase Meta Table and Performance View Overview__14058238.md; arch/Home/Altibase Monitoring Queries Guide/2. Altibase Meta Table and Performance View Overview/1. Main meta table and performance views related to session, query, transaction, lock, service thread, and memory DB GC__14058240.md; arch/Home/Altibase Monitoring Queries Guide/2. Altibase Meta Table and Performance View Overview/2. Major Meta Tables and Performance Views related to tablespace, table, column, index, and constraint__14058242.md; arch/Home/Altibase Monitoring Queries Guide/2. Altibase Meta Table and Performance View Overview/3. Main Performance View related to Statistical Information__14058244.md; arch/Home/Altibase Monitoring Queries Guide/2. Altibase Meta Table and Performance View Overview/4. Main Metal Tables and Performance Views Related to Replication__14058248.md; arch/Home/Altibase Monitoring Queries Guide/2. Altibase Meta Table and Performance View Overview/5. Whether Users can Access the Tablespace, System_Object Privileges, PSM, View related Meta Tables and Peformance Views__14058250.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries__14058252.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/1. Session__14058254.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/2. Statement__14058256.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/3. Service Thread__14058260.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/4. Transaction & Lock__14058264.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/5. Redo Logfile__14058266.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/6. GC (Garbage Collector)__14058268.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/7. Memory__14058270.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/8. Tablespace (TBS)__14058272.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/9. Disk Buffer__14058274.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/10. Object__14058276.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/11. Privileges__14058278.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/12. Constraints__14058280.md; arch/Home/Altibase Monitoring Queries Guide/3. Monitoring Elements and Corresponding Monitoring Queries/13. Replication__14058282.md	ALTIBASE_모니터링_쿼리_가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/10060431/ALTIBASE_%EB%AA%A8%EB%8B%88%ED%84%B0%EB%A7%81_%EC%BF%BC%EB%A6%AC_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698627365000&api=v2	https://docs.altibase.com/download/attachments/10060431/ALTIBASE_%EB%AA%A8%EB%8B%88%ED%84%B0%EB%A7%81_%EC%BF%BC%EB%A6%AC_%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698627365000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D059-U005).
technical	DOCK/Home/60. Altibase WebLogic 연동가이드__7340101.md	arch/Home/WEBLOGIC Integration Guide for Altibase__14058319.md; arch/Home/WEBLOGIC Integration Guide for Altibase/WebLogic Glossary__14058321.md; arch/Home/WEBLOGIC Integration Guide for Altibase/0. Prerequisites__14058324.md; arch/Home/WEBLOGIC Integration Guide for Altibase/1. WebLogic Setup__14058327.md; arch/Home/WEBLOGIC Integration Guide for Altibase/2. Starting and Shutdown the WebLogic Server Instance__14058329.md; arch/Home/WEBLOGIC Integration Guide for Altibase/3. ALTIBASE and WebLogic Integration__14058331.md; arch/Home/WEBLOGIC Integration Guide for Altibase/4. Fail-Over & Load-Balancing Settings__14058337.md; arch/Home/WEBLOGIC Integration Guide for Altibase/Integration Error__14058339.md	ALTIBASE_WebLogic_연동_가이드_12c.pdf	.pdf	https://docs.altibase.com/download/attachments/7340101/ALTIBASE_WebLogic_%EC%97%B0%EB%8F%99_%EA%B0%80%EC%9D%B4%EB%93%9C_12c.pdf?version=1&modificationDate=1417567027000&api=v2	https://docs.altibase.com/download/attachments/7340101/ALTIBASE_WebLogic_%EC%97%B0%EB%8F%99_%EA%B0%80%EC%9D%B4%EB%93%9C_12c.pdf?version=1&modificationDate=1417567027000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D060-U005).
technical	DOCK/Home/60. Altibase WebLogic 연동가이드__7340101.md	arch/Home/WEBLOGIC Integration Guide for Altibase__14058319.md; arch/Home/WEBLOGIC Integration Guide for Altibase/WebLogic Glossary__14058321.md; arch/Home/WEBLOGIC Integration Guide for Altibase/0. Prerequisites__14058324.md; arch/Home/WEBLOGIC Integration Guide for Altibase/1. WebLogic Setup__14058327.md; arch/Home/WEBLOGIC Integration Guide for Altibase/2. Starting and Shutdown the WebLogic Server Instance__14058329.md; arch/Home/WEBLOGIC Integration Guide for Altibase/3. ALTIBASE and WebLogic Integration__14058331.md; arch/Home/WEBLOGIC Integration Guide for Altibase/4. Fail-Over & Load-Balancing Settings__14058337.md; arch/Home/WEBLOGIC Integration Guide for Altibase/Integration Error__14058339.md	ALTIBASE_WebLogic_연동_가이드_10.3.pdf	.pdf	https://docs.altibase.com/download/attachments/7340101/ALTIBASE_WebLogic_%EC%97%B0%EB%8F%99_%EA%B0%80%EC%9D%B4%EB%93%9C_10.3.pdf?version=1&modificationDate=1417591117000&api=v2	https://docs.altibase.com/download/attachments/7340101/ALTIBASE_WebLogic_%EC%97%B0%EB%8F%99_%EA%B0%80%EC%9D%B4%EB%93%9C_10.3.pdf?version=1&modificationDate=1417591117000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D060-U006).
technical	DOCK/Home/61. Altibase VC 2010 개발가이드__19334121.md	arch/Home/Altibase VC 2010 Development Guide__19334121.md	ALTIBASE_VC_2010_개발가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/19334121/ALTIBASE_VC_2010_%EA%B0%9C%EB%B0%9C%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698738784000&api=v2	https://docs.altibase.com/download/attachments/19334121/ALTIBASE_VC_2010_%EA%B0%9C%EB%B0%9C%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1698738784000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D061-U002).
technical	DOCK/Home/62. Altibase CPU 과부하 현상에 대한 분석가이드__11698396.md	arch/Home/Altibase CPU Overload Analysis Guide__14647581.md; arch/Home/Altibase CPU Overload Analysis Guide/1. Routine Checklist__14647587.md; arch/Home/Altibase CPU Overload Analysis Guide/2. General Analysis Procedure__14647591.md; arch/Home/Altibase CPU Overload Analysis Guide/3. CPU Cost of Query Processing__14647598.md; arch/Home/Altibase CPU Overload Analysis Guide/4. CPU problems with other cases__14647606.md; arch/Home/Altibase CPU Overload Analysis Guide/5. Summary__14647615.md	ALTIBASE_CPU_PBT절차.pdf	.pdf	https://docs.altibase.com/download/attachments/11698396/ALTIBASE_CPU_PBT%EC%A0%88%EC%B0%A8.pdf?version=1&modificationDate=1698801484000&api=v2	https://docs.altibase.com/download/attachments/11698396/ALTIBASE_CPU_PBT%EC%A0%88%EC%B0%A8.pdf?version=1&modificationDate=1698801484000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D062-U004).
technical	DOCK/Home/63. Altibase Memory 사용량 증가 분석가이드__11698518.md	arch/Home/Altibase Memory Usage Increase Analysis Guide__14647388.md; arch/Home/Altibase Memory Usage Increase Analysis Guide/1. Routine Check of Memory Usage__14647392.md; arch/Home/Altibase Memory Usage Increase Analysis Guide/2. Causes and resolution for increase of Altibase process memory usage__14647396.md	ALTIBASE_MEM_PBT절차.pdf	.pdf	https://docs.altibase.com/download/attachments/11698518/ALTIBASE_MEM_PBT%EC%A0%88%EC%B0%A8.pdf?version=1&modificationDate=1698815576000&api=v2	https://docs.altibase.com/download/attachments/11698518/ALTIBASE_MEM_PBT%EC%A0%88%EC%B0%A8.pdf?version=1&modificationDate=1698815576000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D063-U005).
technical	DOCK/Home/64. Altibase MyBatis 연동 가이드__7340818.md	arch/Home/MyBatis Integration Guide for Altibase__14058349.md; arch/Home/MyBatis Integration Guide for Altibase/1. MyBatis Overview__14058351.md; arch/Home/MyBatis Integration Guide for Altibase/2. Differences Between MyBatis, and iBatis__14058354.md; arch/Home/MyBatis Integration Guide for Altibase/3. Sample Preparation using MyBatis__14058356.md; arch/Home/MyBatis Integration Guide for Altibase/4. Altibase Integration__22643026.md; arch/Home/MyBatis Integration Guide for Altibase/5. MyBatis, Spring, Altibase Integration__22643028.md; arch/Home/MyBatis Integration Guide for Altibase/6. Transaction Management__22643030.md; arch/Home/MyBatis Integration Guide for Altibase/7. Considerations for MyBatis Integration__22643032.md; arch/Home/MyBatis Integration Guide for Altibase/8. Appendix 1 (MyBatis-Altibase Integration)__22643034.md; arch/Home/MyBatis Integration Guide for Altibase/9. Appendix 2(Spring-MyBatis-Altibase Integration)__22643036.md	ALTIBASE_MyBatis_연동가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/7340818/ALTIBASE_MyBatis_%EC%97%B0%EB%8F%99%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1417566977000&api=v2	https://docs.altibase.com/download/attachments/7340818/ALTIBASE_MyBatis_%EC%97%B0%EB%8F%99%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=1&modificationDate=1417566977000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D064-U013).
technical	DOCK/Home/68. Altibase GeoServer 연동가이드__14058194.md	arch/Home/Altibase GeoServer Integration Guide__22643004.md	importer 플러그인을 다운로드	.zip	https://sourceforge.net/projects/geoserver/files/GeoServer/2.16.2/extensions/geoserver-2.16.2-importer-plugin.zip/download	https://sourceforge.net/projects/geoserver/files/GeoServer/2.16.2/extensions/geoserver-2.16.2-importer-plugin.zip/download	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D068-U008).
technical	DOCK/Home/70. Migration Center 사용자 가이드__19955861.md	arch/Home/Migration Center User Guide__19955861.md	Migration_Center_사용자가이드.pdf	.pdf	https://docs.altibase.com/download/attachments/19955861/Migration_Center_%EC%82%AC%EC%9A%A9%EC%9E%90%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=2&modificationDate=1701652961000&api=v2	https://docs.altibase.com/download/attachments/19955861/Migration_Center_%EC%82%AC%EC%9A%A9%EC%9E%90%EA%B0%80%EC%9D%B4%EB%93%9C.pdf?version=2&modificationDate=1701652961000&api=v2	preserved_url	No English change required; exact Korean-source URL is preserved in the mapped arch/Home target set.	none	Verified against live DOCK/Home source, doc-mapping.tsv target(s), and S019 evidence (S019-D070-U012).
technical	DOCK/Home/36. Altibase 개발가이드__7341274.md	arch/Home/Altibase Development Guide__14058519.md; arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md; arch/Home/Altibase Development Guide/2. Considerations when Developing__14058531.md; arch/Home/Altibase Development Guide/3. Altibase Trace Logs__22643000.md; arch/Home/Altibase Development Guide/4. CLIENT APPLICATION Error Messages__14058547.md	ALTIBASE_개발가이드.pdf	.pdf	no downloadable URL in source	no downloadable URL in source	legacy_no_downloadable_url	No URL added; Korean source provides only a legacy # placeholder.	no resolvable URL in Korean source	S019 S019-D036-U021 legacy document label; also inventoried in source-stabilization/legacy-attachments.tsv.
technical	DOCK/Home/36. Altibase 개발가이드__7341274.md	arch/Home/Altibase Development Guide__14058519.md; arch/Home/Altibase Development Guide/1. Considerations when Designing__22642998.md; arch/Home/Altibase Development Guide/2. Considerations when Developing__14058531.md; arch/Home/Altibase Development Guide/3. Altibase Trace Logs__22643000.md; arch/Home/Altibase Development Guide/4. CLIENT APPLICATION Error Messages__14058547.md	ALTIBASE_개발가이드_5.3.pdf	.pdf	no downloadable URL in source	no downloadable URL in source	legacy_no_downloadable_url	No URL added; Korean source provides only a legacy # placeholder.	no resolvable URL in Korean source	S019 S019-D036-U022 legacy document label; also inventoried in source-stabilization/legacy-attachments.tsv.
technical	DOCK/Home/40. Oracle to Altibase 변환가이드__7341605.md	arch/Home/ORACLE to ALTIBASE Conversion Guide__22643038.md	ALTIBASE_Oracle_변환_가이드.pdf	.pdf	no downloadable URL in source	no downloadable URL in source	legacy_no_downloadable_url	No URL added; Korean source provides only a legacy # placeholder.	no resolvable URL in Korean source	S019 S019-D040-U005 legacy document label; also inventoried in source-stabilization/legacy-attachments.tsv.
technical	DOCK/Home/40. Oracle to Altibase 변환가이드__7341605.md	arch/Home/ORACLE to ALTIBASE Conversion Guide__22643038.md	ORACLE_to_ALTIBASE_변환_가이드_5.5.pdf	.pdf	no downloadable URL in source	no downloadable URL in source	legacy_no_downloadable_url	No URL added; Korean source provides only a legacy # placeholder.	no resolvable URL in Korean source	S019 S019-D040-U006 legacy document label; also inventoried in source-stabilization/legacy-attachments.tsv.
technical	DOCK/Home/44. APRE_C_C++ New Features & 업그레이드 가이드__13435760.md	arch/Home/APRE_C_C++ New Features & Upgrade Guide__22643052.md	APRE_New_Features_업그레이드_가이드.pdf	.pdf	no downloadable URL in source	no downloadable URL in source	legacy_no_downloadable_url	No URL added; Korean source provides only a legacy # placeholder.	no resolvable URL in Korean source	S019 S019-D044-U005 legacy document label; also inventoried in source-stabilization/legacy-attachments.tsv.
technical	DOCK/Home/65. MSSQL to Altibase 변환가이드__7341431.md	arch/Home/MSSQL to ALTIBASE Conversion Guide__22643024.md	ALTIBASE_MSSQL_변환가이드.pdf	.pdf	no downloadable URL in source	no downloadable URL in source	legacy_no_downloadable_url	No URL added; Korean source provides only a legacy # placeholder.	no resolvable URL in Korean source	S019 S019-D065-U003 legacy document label; also inventoried in source-stabilization/legacy-attachments.tsv.
technical	DOCK/Home/57. Altibase 운영을 위한 Linux 설정 가이드__13436485.md	arch/Home/Linux Setup Guide for Altibase__22643022.md	IBM® Db2® servers might crash when the RemoveIPC option for Red Hat Enterprise Linux Version 7.2 is set to yes.	none	https://www.ibm.com/support/knowledgecenter/en/SS5R93_5.3.2/com.ibm.spectrum.sc.doc/fqz0_r_tbs_db2_rhel72.html	https://www.ibm.com/support/knowledgecenter/en/SS5R93_5.3.2/com.ibm.spectrum.sc.doc/fqz0_r_tbs_db2_rhel72.html	not_document_format	No English change required; this source link is not a downloadable document-format attachment.	none	Extension-like text occurs in the URL domain/path, not as a downloadable .pdf/.ppt/.pptx/.doc/.docx/.xls/.xlsx/.zip attachment.
technical	DOCK/Home/67. Altibase 도커 가이드__14057660.md	arch/Home/Altibase Docker Guide__14647741.md; arch/Home/Altibase Docker Guide/1. Overview of Docker__14647745.md; arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md; arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md; arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md; arch/Home/Altibase Docker Guide/5. Stopping_Deleting Altibase Service Container__14909445.md	https://www.docker.com/resources/what-container	none	https://www.docker.com/resources/what-container	https://www.docker.com/resources/what-container	not_document_format	No English change required; this source link is not a downloadable document-format attachment.	none	Extension-like text occurs in the URL domain/path, not as a downloadable .pdf/.ppt/.pptx/.doc/.docx/.xls/.xlsx/.zip attachment.
technical	DOCK/Home/67. Altibase 도커 가이드__14057660.md	arch/Home/Altibase Docker Guide__14647741.md; arch/Home/Altibase Docker Guide/1. Overview of Docker__14647745.md; arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md; arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md; arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md; arch/Home/Altibase Docker Guide/5. Stopping_Deleting Altibase Service Container__14909445.md	https://docs.docker.com	none	https://docs.docker.com/v17.09/engine/userguide/storagedriver/imagesandcontainers/#container-and-layers	https://docs.docker.com/v17.09/engine/userguide/storagedriver/imagesandcontainers/#container-and-layers	not_document_format	No English change required; this source link is not a downloadable document-format attachment.	none	Extension-like text occurs in the URL domain/path, not as a downloadable .pdf/.ppt/.pptx/.doc/.docx/.xls/.xlsx/.zip attachment.
technical	DOCK/Home/67. Altibase 도커 가이드__14057660.md	arch/Home/Altibase Docker Guide__14647741.md; arch/Home/Altibase Docker Guide/1. Overview of Docker__14647745.md; arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md; arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md; arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md; arch/Home/Altibase Docker Guide/5. Stopping_Deleting Altibase Service Container__14909445.md	도커 설치페이지	none	https://docs.docker.com/install/	https://docs.docker.com/install/	not_document_format	No English change required; this source link is not a downloadable document-format attachment.	none	Extension-like text occurs in the URL domain/path, not as a downloadable .pdf/.ppt/.pptx/.doc/.docx/.xls/.xlsx/.zip attachment.
technical	DOCK/Home/67. Altibase 도커 가이드__14057660.md	arch/Home/Altibase Docker Guide__14647741.md; arch/Home/Altibase Docker Guide/1. Overview of Docker__14647745.md; arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md; arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md; arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md; arch/Home/Altibase Docker Guide/5. Stopping_Deleting Altibase Service Container__14909445.md	도커허브	none	https://hub.docker.com/r/altibase/altibase	https://hub.docker.com/r/altibase/altibase	not_document_format	No English change required; this source link is not a downloadable document-format attachment.	none	Extension-like text occurs in the URL domain/path, not as a downloadable .pdf/.ppt/.pptx/.doc/.docx/.xls/.xlsx/.zip attachment.
technical	DOCK/Home/67. Altibase 도커 가이드__14057660.md	arch/Home/Altibase Docker Guide__14647741.md; arch/Home/Altibase Docker Guide/1. Overview of Docker__14647745.md; arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md; arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md; arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md; arch/Home/Altibase Docker Guide/5. Stopping_Deleting Altibase Service Container__14909445.md	여기	none	https://docs.docker.com/engine/reference/commandline/build/	https://docs.docker.com/engine/reference/commandline/build/	not_document_format	No English change required; this source link is not a downloadable document-format attachment.	none	Extension-like text occurs in the URL domain/path, not as a downloadable .pdf/.ppt/.pptx/.doc/.docx/.xls/.xlsx/.zip attachment.
technical	DOCK/Home/67. Altibase 도커 가이드__14057660.md	arch/Home/Altibase Docker Guide__14647741.md; arch/Home/Altibase Docker Guide/1. Overview of Docker__14647745.md; arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md; arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md; arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md; arch/Home/Altibase Docker Guide/5. Stopping_Deleting Altibase Service Container__14909445.md	여기	none	https://docs.docker.com/engine/reference/run/	https://docs.docker.com/engine/reference/run/	not_document_format	No English change required; this source link is not a downloadable document-format attachment.	none	Extension-like text occurs in the URL domain/path, not as a downloadable .pdf/.ppt/.pptx/.doc/.docx/.xls/.xlsx/.zip attachment.
technical	DOCK/Home/67. Altibase 도커 가이드__14057660.md	arch/Home/Altibase Docker Guide__14647741.md; arch/Home/Altibase Docker Guide/1. Overview of Docker__14647745.md; arch/Home/Altibase Docker Guide/2. Docker Installation__14647748.md; arch/Home/Altibase Docker Guide/3. Altibase Docker Image__14647754.md; arch/Home/Altibase Docker Guide/4. Creating Altibase Service Container__14647760.md; arch/Home/Altibase Docker Guide/5. Stopping_Deleting Altibase Service Container__14909445.md	https://docs.docker.com/	none	https://docs.docker.com/	https://docs.docker.com/	not_document_format	No English change required; this source link is not a downloadable document-format attachment.	none	Extension-like text occurs in the URL domain/path, not as a downloadable .pdf/.ppt/.pptx/.doc/.docx/.xls/.xlsx/.zip attachment.
faq	faq/Home/02. 운영 및 관리/02-12. MEM_MAX_DB_SIZE 프로퍼티 설정 변경__8454891.md	FAQE/Home/02. Operation and Management/What is MEM_MAX_DB_SIZE__16875991.md	total_memory_tablespaces_usage.txt	.txt	no downloadable URL in source	no downloadable URL in source	legacy_no_downloadable_url	No URL added; Korean source provides only a legacy # placeholder.	no resolvable URL in Korean source	S031 S031-L010 legacy attachment label; also inventoried in source-stabilization/legacy-attachments.tsv.
